feature,scope,group,layer,module,family,metric,selected,variance,abs_spearman,reg_coef,pair_coef,combined_importance,selection_rank_abs_spearman
layer_17_delta_prev_effective_rank,layer,layer_17,17.0,,delta_prev,prev_effective_rank,0,0.3027770519293439,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_18_delta_base_stable_rank,layer,layer_18,18.0,,delta_base,base_stable_rank,0,31.307106183117934,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_23_delta_base_sv_top2_ratio,layer,layer_23,23.0,,delta_base,base_sv_top2_ratio,0,0.04915127204312988,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_26_delta_base_stable_rank,layer,layer_26,26.0,,delta_base,base_stable_rank,0,69.07860096793961,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_27_delta_base_stable_rank,layer,layer_27,27.0,,delta_base,base_stable_rank,0,49.95961570574253,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_27_delta_prev_effective_rank,layer,layer_27,27.0,,delta_prev,prev_effective_rank,0,0.29885825666108123,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_27_delta_prev_energy_topk,layer,layer_27,27.0,,delta_prev,prev_energy_topk,0,0.0015733991618565443,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_28_delta_base_stable_rank,layer,layer_28,28.0,,delta_base,base_stable_rank,0,42.56417577238148,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_31_delta_prev_sparsity,layer,layer_31,31.0,,delta_prev,prev_sparsity,0,0.06626838353161021,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_32_delta_prev_sparsity,layer,layer_32,32.0,,delta_prev,prev_sparsity,0,0.06636520529656832,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_35_delta_prev_anisotropy,layer,layer_35,35.0,,delta_prev,prev_anisotropy,0,0.15931124490671242,0.05454545454545456,0.0,0.0,0.0,0.05454545454545456
layer_29_delta_base_sign_flip_ratio,layer,layer_29,29.0,,delta_base,base_sign_flip_ratio,0,8.497698135525587e-09,0.050114025233602574,0.0,0.0,0.0,0.050114025233602574
global_delta_base_cosine_ref,global,global,,,delta_base,base_cosine_ref,0,0.08264459971617516,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
global_delta_base_sparsity,global,global,,,delta_base,base_sparsity,0,0.05606867906481801,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_00_delta_base_cosine_ref,layer,layer_00,0.0,,delta_base,base_cosine_ref,0,0.08264459992352434,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_00_delta_base_sparsity,layer,layer_00,0.0,,delta_base,base_sparsity,0,0.057821494815922046,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_00_delta_prev_cosine_ref,layer,layer_00,0.0,,delta_prev,prev_cosine_ref,0,0.08264461530751302,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_01_delta_base_anisotropy,layer,layer_01,1.0,,delta_base,base_anisotropy,0,0.32518410243496976,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_01_delta_base_cosine_ref,layer,layer_01,1.0,,delta_base,base_cosine_ref,0,0.0826445986087677,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_01_delta_base_sparsity,layer,layer_01,1.0,,delta_base,base_sparsity,0,0.042224523181760426,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_02_delta_base_cosine_ref,layer,layer_02,2.0,,delta_base,base_cosine_ref,0,0.08264460013311158,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_02_delta_base_sparsity,layer,layer_02,2.0,,delta_base,base_sparsity,0,0.0501983033097477,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_03_delta_base_cosine_ref,layer,layer_03,3.0,,delta_base,base_cosine_ref,0,0.0826446007254356,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_03_delta_base_sparsity,layer,layer_03,3.0,,delta_base,base_sparsity,0,0.050005929272623255,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_04_delta_base_cosine_ref,layer,layer_04,4.0,,delta_base,base_cosine_ref,0,0.08264460294634825,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_04_delta_base_sparsity,layer,layer_04,4.0,,delta_base,base_sparsity,0,0.05798559259169398,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_04_delta_prev_cosine_ref,layer,layer_04,4.0,,delta_prev,prev_cosine_ref,0,0.08264461693501607,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_05_delta_base_cosine_ref,layer,layer_05,5.0,,delta_base,base_cosine_ref,0,0.08264459555515002,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_05_delta_base_sparsity,layer,layer_05,5.0,,delta_base,base_sparsity,0,0.056495186515611764,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_06_delta_base_cosine_ref,layer,layer_06,6.0,,delta_base,base_cosine_ref,0,0.08264459578900979,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_06_delta_base_sparsity,layer,layer_06,6.0,,delta_base,base_sparsity,0,0.056639594799048655,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_06_delta_prev_effective_rank,layer,layer_06,6.0,,delta_prev,prev_effective_rank,0,0.28472000880592874,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_06_delta_prev_energy_topk,layer,layer_06,6.0,,delta_prev,prev_energy_topk,0,0.0014238557614077883,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_07_delta_base_cosine_ref,layer,layer_07,7.0,,delta_base,base_cosine_ref,0,0.08264459531769736,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_07_delta_base_sparsity,layer,layer_07,7.0,,delta_base,base_sparsity,0,0.05680100795344035,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_08_delta_base_cosine_ref,layer,layer_08,8.0,,delta_base,base_cosine_ref,0,0.0826445915203795,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_08_delta_base_sparsity,layer,layer_08,8.0,,delta_base,base_sparsity,0,0.05631821274524351,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_09_delta_base_cosine_ref,layer,layer_09,9.0,,delta_base,base_cosine_ref,0,0.0826445909046727,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_09_delta_base_sparsity,layer,layer_09,9.0,,delta_base,base_sparsity,0,0.055764471420116576,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_10_delta_base_cosine_ref,layer,layer_10,10.0,,delta_base,base_cosine_ref,0,0.08264459210178042,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_10_delta_base_energy_topk,layer,layer_10,10.0,,delta_base,base_energy_topk,0,0.002160409347445512,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_10_delta_base_sparsity,layer,layer_10,10.0,,delta_base,base_sparsity,0,0.05592845795350689,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_11_delta_base_cosine_ref,layer,layer_11,11.0,,delta_base,base_cosine_ref,0,0.08264458881667443,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_11_delta_base_sparsity,layer,layer_11,11.0,,delta_base,base_sparsity,0,0.05482549768042746,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_12_delta_base_cosine_ref,layer,layer_12,12.0,,delta_base,base_cosine_ref,0,0.08264458963024045,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_12_delta_base_effective_rank,layer,layer_12,12.0,,delta_base,base_effective_rank,0,0.3563892935657455,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_12_delta_base_sparsity,layer,layer_12,12.0,,delta_base,base_sparsity,0,0.054908800042956264,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_13_delta_base_cosine_ref,layer,layer_13,13.0,,delta_base,base_cosine_ref,0,0.08264458677461918,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_13_delta_base_sparsity,layer,layer_13,13.0,,delta_base,base_sparsity,0,0.054677256603388756,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_13_delta_prev_effective_rank,layer,layer_13,13.0,,delta_prev,prev_effective_rank,0,0.2902174023146497,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_13_delta_prev_energy_topk,layer,layer_13,13.0,,delta_prev,prev_energy_topk,0,0.0015307036156318734,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_13_delta_prev_sparsity,layer,layer_13,13.0,,delta_prev,prev_sparsity,0,0.06294215346689754,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_14_delta_base_cosine_ref,layer,layer_14,14.0,,delta_base,base_cosine_ref,0,0.08264458507970371,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_14_delta_base_sparsity,layer,layer_14,14.0,,delta_base,base_sparsity,0,0.05391931027293508,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_14_delta_prev_effective_rank,layer,layer_14,14.0,,delta_prev,prev_effective_rank,0,0.29573315157990987,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_14_delta_prev_energy_topk,layer,layer_14,14.0,,delta_prev,prev_energy_topk,0,0.0016948191016083842,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_15_delta_base_cosine_ref,layer,layer_15,15.0,,delta_base,base_cosine_ref,0,0.08264458242105191,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_15_delta_base_sparsity,layer,layer_15,15.0,,delta_base,base_sparsity,0,0.05324879712290181,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_16_delta_base_cosine_ref,layer,layer_16,16.0,,delta_base,base_cosine_ref,0,0.08264457795525594,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_16_delta_base_sparsity,layer,layer_16,16.0,,delta_base,base_sparsity,0,0.05284449912427454,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_16_delta_prev_effective_rank,layer,layer_16,16.0,,delta_prev,prev_effective_rank,0,0.29608993736148803,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_16_delta_prev_sparsity,layer,layer_16,16.0,,delta_prev,prev_sparsity,0,0.06140378303117044,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_17_delta_base_cosine_ref,layer,layer_17,17.0,,delta_base,base_cosine_ref,0,0.08264458221403506,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_17_delta_base_sparsity,layer,layer_17,17.0,,delta_base,base_sparsity,0,0.053566977076220074,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_17_delta_prev_cosine_ref,layer,layer_17,17.0,,delta_prev,prev_cosine_ref,0,0.08264460818294116,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_18_delta_base_cosine_ref,layer,layer_18,18.0,,delta_base,base_cosine_ref,0,0.08264458218026019,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_18_delta_base_sparsity,layer,layer_18,18.0,,delta_base,base_sparsity,0,0.05344903335138227,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_18_delta_prev_cosine_ref,layer,layer_18,18.0,,delta_prev,prev_cosine_ref,0,0.08264460778675436,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_19_delta_base_cosine_ref,layer,layer_19,19.0,,delta_base,base_cosine_ref,0,0.08264458051342294,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_19_delta_base_sparsity,layer,layer_19,19.0,,delta_base,base_sparsity,0,0.05358498403715503,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_19_delta_base_sv_top2_ratio,layer,layer_19,19.0,,delta_base,base_sv_top2_ratio,0,0.05138708558018101,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_19_delta_prev_cosine_ref,layer,layer_19,19.0,,delta_prev,prev_cosine_ref,0,0.08264460751160764,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_20_delta_base_cosine_ref,layer,layer_20,20.0,,delta_base,base_cosine_ref,0,0.08264458327235702,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_20_delta_base_sparsity,layer,layer_20,20.0,,delta_base,base_sparsity,0,0.05370042015061988,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_20_delta_prev_cosine_ref,layer,layer_20,20.0,,delta_prev,prev_cosine_ref,0,0.08264460840160803,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_21_delta_base_cosine_ref,layer,layer_21,21.0,,delta_base,base_cosine_ref,0,0.08264458391852901,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_21_delta_base_sparsity,layer,layer_21,21.0,,delta_base,base_sparsity,0,0.053934464237022244,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_21_delta_prev_cosine_ref,layer,layer_21,21.0,,delta_prev,prev_cosine_ref,0,0.08264460843929565,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_22_delta_base_cosine_ref,layer,layer_22,22.0,,delta_base,base_cosine_ref,0,0.08264458860696407,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_22_delta_base_sparsity,layer,layer_22,22.0,,delta_base,base_sparsity,0,0.05471679072312918,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_22_delta_base_sv_top2_ratio,layer,layer_22,22.0,,delta_base,base_sv_top2_ratio,0,0.042625364454935026,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_22_delta_prev_cosine_ref,layer,layer_22,22.0,,delta_prev,prev_cosine_ref,0,0.0826446107195926,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_23_delta_base_cosine_ref,layer,layer_23,23.0,,delta_base,base_cosine_ref,0,0.08264459153188732,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_23_delta_base_sparsity,layer,layer_23,23.0,,delta_base,base_sparsity,0,0.05538386768680487,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_23_delta_prev_cosine_ref,layer,layer_23,23.0,,delta_prev,prev_cosine_ref,0,0.0826446115100647,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_24_delta_base_cosine_ref,layer,layer_24,24.0,,delta_base,base_cosine_ref,0,0.08264459722083721,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_24_delta_base_sparsity,layer,layer_24,24.0,,delta_base,base_sparsity,0,0.05681078534241723,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_24_delta_base_stable_rank,layer,layer_24,24.0,,delta_base,base_stable_rank,0,55.2648274399316,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_25_delta_base_cosine_ref,layer,layer_25,25.0,,delta_base,base_cosine_ref,0,0.08264459634375845,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_25_delta_base_sparsity,layer,layer_25,25.0,,delta_base,base_sparsity,0,0.056868249651072886,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_25_delta_prev_cosine_ref,layer,layer_25,25.0,,delta_prev,prev_cosine_ref,0,0.08264461369048827,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_26_delta_base_cosine_ref,layer,layer_26,26.0,,delta_base,base_cosine_ref,0,0.08264460005182685,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_26_delta_base_sparsity,layer,layer_26,26.0,,delta_base,base_sparsity,0,0.057608215135885904,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_27_delta_base_cosine_ref,layer,layer_27,27.0,,delta_base,base_cosine_ref,0,0.08264460195031063,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_27_delta_base_sparsity,layer,layer_27,27.0,,delta_base,base_sparsity,0,0.0579928676806633,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_28_delta_base_cosine_ref,layer,layer_28,28.0,,delta_base,base_cosine_ref,0,0.0826446012832641,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_28_delta_base_sparsity,layer,layer_28,28.0,,delta_base,base_sparsity,0,0.05762202061639864,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_28_delta_base_sv_top2_ratio,layer,layer_28,28.0,,delta_base,base_sv_top2_ratio,0,0.04299366409466216,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_28_delta_prev_cosine_ref,layer,layer_28,28.0,,delta_prev,prev_cosine_ref,0,0.08264461630410967,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_29_delta_base_cosine_ref,layer,layer_29,29.0,,delta_base,base_cosine_ref,0,0.08264460544770307,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_29_delta_base_sparsity,layer,layer_29,29.0,,delta_base,base_sparsity,0,0.05859133417172099,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_29_delta_base_stable_rank,layer,layer_29,29.0,,delta_base,base_stable_rank,0,37.41442090601653,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_30_delta_base_cosine_ref,layer,layer_30,30.0,,delta_base,base_cosine_ref,0,0.08264460806340686,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_30_delta_base_sparsity,layer,layer_30,30.0,,delta_base,base_sparsity,0,0.058594273193853325,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_31_delta_base_cosine_ref,layer,layer_31,31.0,,delta_base,base_cosine_ref,0,0.08264460956103385,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_31_delta_base_sparsity,layer,layer_31,31.0,,delta_base,base_sparsity,0,0.05917508343379155,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_31_delta_base_stable_rank,layer,layer_31,31.0,,delta_base,base_stable_rank,0,46.49604511225791,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_31_delta_base_sv_top2_ratio,layer,layer_31,31.0,,delta_base,base_sv_top2_ratio,0,0.049941463422091846,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_32_delta_base_cosine_ref,layer,layer_32,32.0,,delta_base,base_cosine_ref,0,0.08264461177193806,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_32_delta_base_sparsity,layer,layer_32,32.0,,delta_base,base_sparsity,0,0.05909150276727349,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_33_delta_base_cosine_ref,layer,layer_33,33.0,,delta_base,base_cosine_ref,0,0.08264461490195397,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_33_delta_base_sparsity,layer,layer_33,33.0,,delta_base,base_sparsity,0,0.058647642730677844,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_33_delta_prev_sv_top2_ratio,layer,layer_33,33.0,,delta_prev,prev_sv_top2_ratio,0,0.06508165139688295,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_34_delta_base_cosine_ref,layer,layer_34,34.0,,delta_base,base_cosine_ref,0,0.08264461574859548,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_34_delta_base_sparsity,layer,layer_34,34.0,,delta_base,base_sparsity,0,0.05841149560712493,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_35_delta_base_cosine_ref,layer,layer_35,35.0,,delta_base,base_cosine_ref,0,0.08264461673829993,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
layer_35_delta_base_sparsity,layer,layer_35,35.0,,delta_base,base_sparsity,0,0.05944806715938935,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_attention_delta_base_cosine_ref,module,module_attention,,attention,delta_base,base_cosine_ref,0,0.08264458729062367,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_attention_delta_base_sparsity,module,module_attention,,attention,delta_base,base_sparsity,0,0.05402806363003292,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_embedding_delta_base_cosine_ref,module,module_embedding,,embedding,delta_base,base_cosine_ref,0,0.08264462060333787,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_embedding_delta_base_share,module,module_embedding,,embedding,delta_base,base_share,0,0.004831143634084323,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_embedding_delta_base_sparsity,module,module_embedding,,embedding,delta_base,base_sparsity,0,0.06410076862909532,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_embedding_delta_prev_mean_abs,module,module_embedding,,embedding,delta_prev,prev_mean_abs,0,1.8166867331539258e-13,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_lm_head_delta_base_cosine_ref,module,module_lm,,lm,delta_base,delta_base_cosine_ref,0,0.08264462060333787,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_lm_head_delta_base_share,module,module_lm,,lm,delta_base,delta_base_share,0,0.004831143634084323,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_lm_head_delta_base_sparsity,module,module_lm,,lm,delta_base,delta_base_sparsity,0,0.06410076862909532,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
module_lm_head_delta_prev_mean_abs,module,module_lm,,lm,delta_prev,delta_prev_mean_abs,0,1.8166867331539258e-13,0.045454545454545456,0.0,0.0,0.0,0.045454545454545456
